ID_DECLARATION;TYPE_DECLARATION;SOUS TYPE DECLARATION;ADRESSE;CODE POSTAL;VILLE;ARRONDISSEMENT;CONSEIL DE QUARTIER;DATE DECLARATION;ANNEE_DECLARATION;MOIS_DECLARATION;OUTIL SOURCE;INTERVENANT;ID_DMR;geo_shape;geo_point_2d
16322;Objets abandonnés;[] Barrières et autres objets de chantier - Enlèvement demandé;22ter Rue Pajol, 75018 PARIS;75018;Paris 18;18;LA CHAPELLE - MARX DORMOY;2020-11-10;2020;11;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020K016322;"{""coordinates"": [2.362816003165848, 48.88933000187901], ""type"": ""Point""}";48.88933000187901,2.362816003165848
16336;Objets abandonnés;Gravats ou déchets de chantier;58 Rue des Haies, 75020 PARIS;75020;Paris 20;20;REUNION - PERE LACHAISE;2020-11-10;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K016336;"{""coordinates"": [2.402361898146538, 48.8538250003547], ""type"": ""Point""}";48.8538250003547,2.402361898146538
16343;Objets abandonnés;Gravats ou déchets de chantier;99 avenue de Flandre, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2020-11-10;2020;11;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020K016343;"{""coordinates"": [2.375490401209464, 48.89001999733062], ""type"": ""Point""}";48.89001999733062,2.375490401209464
16359;Autos, motos, vélos...;[] Épave de vélo - Jump Uber Lime - intervention demandée;19 Rue Georgette Agutte, 75018 PARIS;75018;Paris 18;18;GRANDES CARRIERES - CLICHY;2020-11-10;2020;11;Androï;LIME;G2020K016359;"{""coordinates"": [2.332944901370812, 48.89590999991617], ""type"": ""Point""}";48.89590999991617,2.332944901370812
16364;Objets abandonnés;Autres objets encombrants abandonnés;29 avenue Parmentier, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2020-11-10;2020;11;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020K016364;"{""coordinates"": [2.3774265959251792, 48.86126000059596], ""type"": ""Point""}";48.86126000059596,2.3774265959251792
13945;Eau;Autres problèmes d'eau:Appareil hydraulique au sol avec écoulement d'eau permanent;1 Rue Fortuny, 75017 PARIS;75017;Paris 17;17;LEGENDRE - LEVIS;2020-11-09;2020;11;IOPage DMR Paris.fr application;DPE-STPP-DT;A2020K013945;"{""coordinates"": [2.305709000480523, 48.88185999828086], ""type"": ""Point""}";48.88185999828086,2.305709000480523
14729;Propreté;Déchets et/ou salissures divers;51 Avenue du Maine, 75014 PARIS;75015;Paris 15;15;PASTEUR - MONTPARNASSE;2020-11-09;2020;11;Androï;DPE-STPP-DT;G2020K014729;"{""coordinates"": [2.321749196668142, 48.84014499931279], ""type"": ""Point""}";48.84014499931279,2.321749196668142
14738;Objets abandonnés;Gravats ou déchets de chantier;22  Rue des Petits Hôtels, 75010 PARIS;75010;Paris 10;10;SAINT - VINCENT DE PAUL - LARIBOISIERE;2020-11-09;2020;11;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020K014738;"{""coordinates"": [2.353487004335348, 48.877518001054376], ""type"": ""Point""}";48.877518001054376,2.353487004335348
14769;Propreté;Déchets et/ou salissures divers;50 rue de Malte, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2020-11-09;2020;11;IOPage DMR Paris.fr application;DPE-STPP-DT;A2020K014769;"{""coordinates"": [2.366939997295287, 48.867139998553796], ""type"": ""Point""}";48.867139998553796,2.366939997295287
13136;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;279 rue de Belleville, 75019 PARIS;75019;Paris 19;19;PORTE DES LILAS;2020-11-08;2020;11;Page DMR Paris.fr;DPMP-SCOP;S2020K013136;"{""coordinates"": [2.400897499517339, 48.87599999831353], ""type"": ""Point""}";48.87599999831353,2.400897499517339
13151;Éclairage / Électricité;Éclairage public éteint la nuit;41 Rue Guy Môquet, 75017 PARIS;75017;Paris 17;17;LA FOURCHE - GUY MOQUET;2020-11-08;2020;11;Androï;Prestataire de la DVD opérant sur tout Paris (Éclairage et signalisation lumineuse);G2020K013151;"{""coordinates"": [2.323775295782069, 48.89233999768048], ""type"": ""Point""}";48.89233999768048,2.323775295782069
13154;Activités commerciales et professionnelles;Étalages et terrasses à usage commercial:Gêne à la circulation / Étalage excessif;93 Place Edmond Rostand, 75006 PARIS;75005;Paris 5;5;SORBONNE;2020-11-08;2020;11;Androï;DPMP avec un découpage en circonscription;G2020K013154;"{""coordinates"": [2.340930703094673, 48.84737400173362], ""type"": ""Point""}";48.84737400173362,2.340930703094673
14785;Graffitis, tags, affiches et autocollants;Affiches ou autocollants sur mur, façade sur rue, pont, jardinière, descente d'eau pluviale;2b rue Bouchardon, 75010 PARIS;75010;Paris 10;10;CHATEAU D'EAU - LANCRY;2020-11-09;2020;11;Back Office;DPE-STPP-DT;B2020K014785;"{""coordinates"": [2.357027947681444, 48.869555771095364], ""type"": ""Point""}";48.869555771095364,2.357027947681444
26144;Objets abandonnés;Autres objets encombrants abandonnés;26 rue Saint-Fargeau, 75020 PARIS;75020;Paris 20;20;TELEGRAPHE - PELLEPORT - SAINT-FARGEAU;2020-11-16;2020;11;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020K026144;"{""coordinates"": [2.402462199707272, 48.87148299715267], ""type"": ""Point""}";48.87148299715267,2.402462199707272
26147;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;6 Rue de l'Abbé Patureau, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2020-11-16;2020;11;IOPage DMR Paris.fr application;DPMP-SCOP;A2020K026147;"{""coordinates"": [2.341799300500657, 48.88926699667578], ""type"": ""Point""}";48.88926699667578,2.341799300500657
26148;Objets abandonnés;Sacs de déchets ménagers;24 Rue Cler, 75007 PARIS;75007;Paris 7;7;GROS CAILLOU;2020-11-16;2020;11;Androï;DPE-STPP-DT;G2020K026148;"{""coordinates"": [2.305863001204786, 48.8578639956327], ""type"": ""Point""}";48.8578639956327,2.305863001204786
26161;Autos, motos, vélos...;[] Épave de trottinette - LIME - intervention demandée;15 Rue Lamandé, 75017 PARIS;75017;Paris 17;17;BATIGNOLLES;2020-11-16;2020;11;IOPage DMR Paris.fr application;LIME;A2020K026161;"{""coordinates"": [2.319357200410127, 48.886535995743536], ""type"": ""Point""}";48.886535995743536,2.319357200410127
26165;Objets abandonnés;Autres objets encombrants abandonnés;89 Boulevard de la Villette, 75010 PARIS;75010;Paris 10;19;BAS - BELLEVILLE;2020-11-16;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K026165;"{""coordinates"": [2.370951397892036, 48.87733999474076], ""type"": ""Point""}";48.87733999474076,2.370951397892036
26167;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;12 Rue Turgot, 75009 PARIS;75009;Paris 9;9;ANVERS - MONTHOLON;2020-11-16;2020;11;IOPage DMR Paris.fr application;graffitis;A2020K026167;"{""coordinates"": [2.345300695577439, 48.8805599963381], ""type"": ""Point""}";48.8805599963381,2.345300695577439
38140;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence d'un animal mort;21 Rue de la Lune, 75002 PARIS;75001;Paris 1;2;SENTIER - BONNE NOUVELLE;2020-11-23;2020;11;Androï;DPE-STPP-DT;G2020K038140;"{""coordinates"": [2.350344698511252, 48.86967999961657], ""type"": ""Point""}";48.86967999961657,2.350344698511252
38159;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;34 rue Poissonnière, 75002 PARIS;75001;Paris 1;2;SENTIER - BONNE NOUVELLE;2020-11-23;2020;11;Page DMR Paris.fr;graffitis;S2020K038159;"{""coordinates"": [2.347914998863692, 48.869896002357216], ""type"": ""Point""}";48.869896002357216,2.347914998863692
19647;Objets abandonnés;Autres objets encombrants abandonnés;14 Rue Jouye-Rouve, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2020-11-12;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K019647;"{""coordinates"": [2.382745693380279, 48.872699997836584], ""type"": ""Point""}";48.872699997836584,2.382745693380279
19658;Arbres, végétaux et animaux;Autres problèmes d'animaux et d'insectes:Présence d'essaim ou de nid d'insectes;51 boulevard Auguste Blanqui, 75013 PARIS;75013;Paris 13;13;BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT;2020-11-12;2020;11;Page DMR Paris.fr;;S2020K019658;"{""coordinates"": [2.350455994242309, 48.829409995511654], ""type"": ""Point""}";48.829409995511654,2.350455994242309
20423;Objets abandonnés;Autres objets encombrants abandonnés;16 Rue Carrière-Mainguet, 75011 PARIS;75011;Paris 11;11;LEON BLUM - FOLIE-REGNAULT;2020-11-13;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K020423;"{""coordinates"": [2.387605197476832, 48.85660599896357], ""type"": ""Point""}";48.85660599896357,2.387605197476832
20424;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;2 place Jean-Baptiste Clément, 75018 PARIS;75018;Paris 18;18;MONTMARTRE;2020-11-13;2020;11;Page DMR Paris.fr;graffitis;S2020K020424;"{""coordinates"": [2.338942302115525, 48.886402001195826], ""type"": ""Point""}";48.886402001195826,2.338942302115525
20440;Objets abandonnés;Autres objets encombrants abandonnés;14 Rue Myrha, 75018 PARIS;75018;Paris 18;18;GOUTTE D'OR - CHATEAU ROUGE;2020-11-13;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K020440;"{""coordinates"": [2.355082801024744, 48.887359998339655], ""type"": ""Point""}";48.887359998339655,2.355082801024744
20446;Objets abandonnés;Autres objets encombrants abandonnés;17 Rue de Laghouat, 75018 PARIS;75018;Paris 18;18;GOUTTE D'OR - CHATEAU ROUGE;2020-11-13;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K020446;"{""coordinates"": [2.354516705812408, 48.887573001953], ""type"": ""Point""}";48.887573001953,2.354516705812408
20449;Objets abandonnés;Autres objets encombrants abandonnés;10 Rue des 4 Frères Peignot, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2020-11-13;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K020449;"{""coordinates"": [2.2836336954227088, 48.84711499991411], ""type"": ""Point""}";48.84711499991411,2.2836336954227088
38174;Éclairage / Électricité;Éclairage public éteint la nuit;Route de la Pyramide, 75012 PARIS;75012;Paris 12;12;BEL - AIR SUD;2020-11-23;2020;11;Androï;Prestataire de la DVD opérant sur tout Paris (Éclairage et signalisation lumineuse);G2020K038174;"{""coordinates"": [2.436535394191761, 48.84044300246077], ""type"": ""Point""}";48.84044300246077,2.436535394191761
18018;Propreté;Épanchement d'urine;38 Rue Gérard, 75013 PARIS;75013;Paris 13;13;BUTTES AUX CAILLES - DAVIEL - BOUSSINGAULT;2020-11-11;2020;11;Androï;DPE-STPP-DT;G2020K018018;"{""coordinates"": [2.352463500753287, 48.829649996950664], ""type"": ""Point""}";48.829649996950664,2.352463500753287
18035;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;132 Rue de Crimée, 75019 PARIS;75019;Paris 19;19;BASSIN DE LA VILLETTE;2020-11-11;2020;11;IOPage DMR Paris.fr application;graffitis;A2020K018035;"{""coordinates"": [2.381784005234115, 48.88643299890314], ""type"": ""Point""}";48.88643299890314,2.381784005234115
18804;Propreté;Déchets et/ou salissures divers;70 Avenue Ledru Rollin, 75012 PARIS;75012;Paris 12;12;ALIGRE - GARE DE LYON;2020-11-12;2020;11;Androï;DPE-STPP-DT;G2020K018804;"{""coordinates"": [2.373850304565137, 48.84913300220608], ""type"": ""Point""}";48.84913300220608,2.373850304565137
18806;Objets abandonnés;Autres objets encombrants abandonnés;6 Passage des Entrepreneurs, 75015 PARIS;75015;Paris 15;15;VIOLET - COMMERCE;2020-11-12;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K018806;"{""coordinates"": [2.292771595515789, 48.84437000068287], ""type"": ""Point""}";48.84437000068287,2.292771595515789
18837;Graffitis, tags, affiches et autocollants;[] Graffitis - Circonscription Fonctionnelle - peinture sur chaussée;10 Rue St Sabin, 75011 PARIS;75011;Paris 11;11;BASTILLE - POPINCOURT;2020-11-12;2020;11;Androï;DPE-STPP-Fonctionnelle;G2020K018837;"{""coordinates"": [2.372127805345877, 48.85519000279898], ""type"": ""Point""}";48.85519000279898,2.372127805345877
19663;Propreté;Déchets et/ou salissures divers;42 Rue des Orteaux, 75020 PARIS;75020;Paris 20;20;REUNION - PERE LACHAISE;2020-11-12;2020;11;IOPage DMR Paris.fr application;DPE-STPP-DT;A2020K019663;"{""coordinates"": [2.402511397531167, 48.856444998599585], ""type"": ""Point""}";48.856444998599585,2.402511397531167
16373;Objets abandonnés;Autres objets encombrants abandonnés;14 Rue de Gergovie, 75014 PARIS;75014;Paris 14;14;PERNETY;2020-11-10;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K016373;"{""coordinates"": [2.313648003799937, 48.83407600331034], ""type"": ""Point""}";48.83407600331034,2.313648003799937
16385;Objets abandonnés;Autres objets encombrants abandonnés;12 rue Georges Citerne, 75015 PARIS;75015;Paris 15;15;EMERIAU - ZOLA;2020-11-10;2020;11;Page DMR Paris.fr;Ramen en tant que prestataire de DansMaRue;S2020K016385;"{""coordinates"": [2.289823304101382, 48.849235998048414], ""type"": ""Point""}";48.849235998048414,2.289823304101382
16403;Propreté;Déjections canines;7 boulevard Victor, 75015 PARIS;75015;Paris 15;15;VAUGIRARD - PARC DES EXPOSITIONS;2020-11-10;2020;11;Page DMR Paris.fr;DPE-STPP-DT;S2020K016403;"{""coordinates"": [2.282266099081862, 48.83521000188591], ""type"": ""Point""}";48.83521000188591,2.282266099081862
17191;Objets abandonnés;Autres objets encombrants abandonnés;127 Rue du Faubourg du Temple, 75010 PARIS;75010;Paris 10;10;FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS;2020-11-11;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K017191;"{""coordinates"": [2.375381504664221, 48.87156699856739], ""type"": ""Point""}";48.87156699856739,2.375381504664221
17206;Objets abandonnés;Autres objets encombrants abandonnés;69 Rue de la Fontaine au Roi, 75011 PARIS;75011;Paris 11;11;BELLEVILLE - SAINT-MAUR;2020-11-11;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K017206;"{""coordinates"": [2.375254606284078, 48.868613998188664], ""type"": ""Point""}";48.868613998188664,2.375254606284078
17211;Objets abandonnés;Autres objets encombrants abandonnés;56 Rue des Panoyaux, 75020 PARIS;75020;Paris 20;20;AMANDIERS - MENILMONTANT;2020-11-11;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K017211;"{""coordinates"": [2.388613001912438, 48.86710699575643], ""type"": ""Point""}";48.86710699575643,2.388613001912438
15587;Graffitis, tags, affiches et autocollants;[] Graffitis - Circonscription Fonctionnelle - traitement d'un support peint;Square May Picqueray, 75011 PARIS;75011;Paris 11;11;REPUBLIQUE - SAINT-AMBROISE;2020-11-10;2020;11;Androï;DPE-STPP-Fonctionnelle;G2020K015587;"{""coordinates"": [2.37140939796809, 48.86371599853798], ""type"": ""Point""}";48.86371599853798,2.37140939796809
15589;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;120 rue Vieille du Temple, 75003 PARIS;75001;Paris 1;3;ARCHIVES;2020-11-10;2020;11;Page DMR Paris.fr;graffitis;S2020K015589;"{""coordinates"": [2.363558802296403, 48.86136999791824], ""type"": ""Point""}";48.86136999791824,2.363558802296403
13979;Autos, motos, vélos...;Deux-roues motorisé en stationnement gênant;8 Rue de l'Empereur Julien, 75014 PARIS;75014;Paris 14;14;MONTSOURIS - DAREAU;2020-11-09;2020;11;Androï;DPMP-SCOP;G2020K013979;"{""coordinates"": [2.337512498050751, 48.82555800232648], ""type"": ""Point""}";48.82555800232648,2.337512498050751
14000;Objets abandonnés;Autres objets encombrants abandonnés;18 Rue Chaudron, 75010 PARIS;75010;Paris 10;10;LOUIS BLANC - AQUEDUC;2020-11-09;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K014000;"{""coordinates"": [2.36520500126806, 48.88348399759417], ""type"": ""Point""}";48.88348399759417,2.36520500126806
14003;Graffitis, tags, affiches et autocollants;Graffitis sur mur, façade sur rue, pont;1 rue Spinoza, 75011 PARIS;75011;Paris 11;11;BELLEVILLE - SAINT-MAUR;2020-11-09;2020;11;Page DMR Paris.fr;graffitis;S2020K014003;"{""coordinates"": [2.3856627971545032, 48.86360500011138], ""type"": ""Point""}";48.86360500011138,2.3856627971545032
14839;Voirie et espace public;Panneaux routiers:Panneau manquant;87 Rue des Moines, 75017 PARIS;75017;Paris 17;17;LA FOURCHE - GUY MOQUET;2020-11-09;2020;11;IOPage DMR Paris.fr application;DVD;A2020K014839;"{""coordinates"": [2.322001994152893, 48.89201400169801], ""type"": ""Point""}";48.89201400169801,2.322001994152893
15618;Graffitis, tags, affiches et autocollants;Affiches, autocollants ou graffitis sur autres supports:[] Hors champ du prestataire de désaffichage / dégraffitage;47 Rue Bichat, 75010 PARIS;75010;Paris 10;10;FAUBOURG DU TEMPLE - HOPITAL SAINT-LOUIS;2020-11-10;2020;11;Androï;DPE-STPP-DT;G2020K015618;"{""coordinates"": [2.366683006047614, 48.87240999839776], ""type"": ""Point""}";48.87240999839776,2.366683006047614
15624;Objets abandonnés;Autres objets encombrants abandonnés;339 Rue des Pyrénées, 75020 PARIS;75020;Paris 20;20;BELLEVILLE;2020-11-10;2020;11;IOPage DMR Paris.fr application;Ramen en tant que prestataire de DansMaRue;A2020K015624;"{""coordinates"": [2.392276801651854, 48.87149999535101], ""type"": ""Point""}";48.87149999535101,2.392276801651854
15625;Propreté;Déchets et/ou salissures divers;9 Rue Cavendish, 75019 PARIS;75019;Paris 19;19;SECRETAN;2020-11-10;2020;11;Androï;DPE-STPP-DT;G2020K015625;"{""coordinates"": [2.380703406228614, 48.882149995204585], ""type"": ""Point""}";48.882149995204585,2.380703406228614
15626;Objets abandonnés;Autres objets encombrants abandonnés;106 Rue Castagnary, 75015 PARIS;75015;Paris 15;15;GEORGES BRASSENS;2020-11-10;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K015626;"{""coordinates"": [2.305948704592494, 48.83037000122091], ""type"": ""Point""}";48.83037000122091,2.305948704592494
13195;Objets abandonnés;Autres objets encombrants abandonnés;10 Passage du Plateau, 75019 PARIS;75019;Paris 19;19;PLATEAU;2020-11-08;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K013195;"{""coordinates"": [2.385078198508907, 48.8780300013784], ""type"": ""Point""}";48.8780300013784,2.385078198508907
13216;Objets abandonnés;Autres objets encombrants abandonnés;43 Rue Saint-Georges, 75009 PARIS;75009;Paris 9;9;PIGALLE - MARTYRS;2020-11-08;2020;11;Androï;Ramen en tant que prestataire de DansMaRue;G2020K013216;"{""coordinates"": [2.336929602957079, 48.87756300245938], ""type"": ""Point""}";48.87756300245938,2.336929602957079
38176;Autos, motos, vélos...;Automobile ou autre véhicule motorisé en stationnement gênant;67 Avenue de Flandre, 75019 PARIS;75019;Paris 19;19;FLANDRE - AUBERVILLIERS;2020-11-23;2020;11;Androï;DPMP-SCOP;G2020K038176;"{""coordinates"": [2.374076603384133, 48.88883200291732], ""type"": ""Point""}";48.88883200291732,2.374076603384133
